secid,date,symbol,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,optionid,index_flag,issuer,exercise_style
108105,19960624,09963.65,19960720,19960624,P,600000,0.4375,0.5,5,4968,0.233168,10052453,1,CBOE S&P 500 INDEX,E
108105,19960624,099FF.DB,19960921,19960618,P,590000,2.375,2.75,0,455,0.204216,10092507,1,CBOE S&P 500 INDEX,E
108105,19960624,09AA4.77,19960817,19960612,P,710000,38.375,39.375,0,300,0.114026,10134647,1,CBOE S&P 500 INDEX,E
108105,19960624,09BF4.61,19960921,19960522,C,705000,6.125,6.625,0,10,0.131247,10220641,1,CBOE S&P 500 INDEX,E
108105,19960624,09B4E.31,19960720,19960624,C,720000,0,0.25,90,3227,0.128886,10178097,1,CBOE S&P 500 INDEX,E
108105,19960624,09AD9.22,19960720,19960624,C,685000,3.625,4,925,6569,0.135294,10148130,1,CBOE S&P 500 INDEX,E
108105,19960624,099D6.78,19970621,19960620,P,700000,39.875,41.875,0,0,0.149317,10081912,1,CBOE S&P 500 INDEX,E
108105,19960624,09905.E9,19960817,19960624,P,640000,5.25,5.75,67,2485,0.172426,10028521,1,CBOE S&P 500 INDEX,E
108105,19960624,09AAD.A3,19960921,19960624,P,630000,6.75,7,5,5899,0.178239,10136995,1,CBOE S&P 500 INDEX,E
108105,19960624,09AAE.83,19960720,19960612,C,610000,61.375,62.375,0,11,0.268483,10137219,1,CBOE S&P 500 INDEX,E
108105,19960624,09968.5C,19971220,19960614,P,550000,8.75,9.75,0,1561,0.193403,10053724,1,CBOE S&P 500 INDEX,E
108105,19960624,09C6B.B0,19960921,19960624,C,665000,24.75,25.75,5,239,0.156349,10251184,1,CBOE S&P 500 INDEX,E
108105,19960624,09C3B.52,19970621,19960619,P,575000,8.875,9.875,0,0,0.191545,10238802,1,CBOE S&P 500 INDEX,E
108105,19960624,09CA7.31,19961221,19960328,C,475000,200.875,201.875,0,1392,0.264999,10266417,1,CBOE S&P 500 INDEX,E
108105,19960624,09B16.78,19970322,19960607,P,525000,3.25,3.625,0,1102,0.216383,10163832,1,CBOE S&P 500 INDEX,E
108105,19960624,09C48.2D,19960921,19960617,C,605000,72.5,73.5,0,12,0.202702,10242093,1,CBOE S&P 500 INDEX,E
108105,19960624,09C77.56,19970322,19960619,P,500000,2.25,2.625,0,26,0.229594,10254166,1,CBOE S&P 500 INDEX,E
108105,19960624,09D5A.7D,19970322,19960624,C,700000,27.125,28.125,8,1471,0.144885,10312317,1,CBOE S&P 500 INDEX,E
108105,19960624,09C0A.41,19960921,,C,520000,153,154,0,0,0.282241,10226241,1,CBOE S&P 500 INDEX,E
108105,19960624,09DF8.41,19960921,19960624,C,650000,35,36,10,9700,0.166141,10352705,1,CBOE S&P 500 INDEX,E
108105,19960624,09D90.D0,19960720,19960624,C,690000,2.5625,2.625,3462,4289,0.133681,10326224,1,CBOE S&P 500 INDEX,E
108105,19960624,09D25.B2,19961221,19960614,C,500000,177.125,178.125,0,1117,0.250949,10298802,1,CBOE S&P 500 INDEX,E
108105,19960624,09C51.64,19960921,19960624,C,630000,50.75,51.75,3,49,0.181502,10244452,1,CBOE S&P 500 INDEX,E
108105,19960624,09D62.24,19960921,19960620,C,585000,90.75,91.75,0,1924,0.21862,10314276,1,CBOE S&P 500 INDEX,E
108105,19960624,09B8D.70,19960720,19960624,C,665000,13.375,14.125,129,8524,0.159574,10194288,1,CBOE S&P 500 INDEX,E
108105,19960624,09D99.13,19970621,19960620,C,750000,15.625,17.125,0,0,0.134895,10328339,1,CBOE S&P 500 INDEX,E
108105,19960624,09E03.58,19960720,19960621,C,640000,33.125,34.125,0,4564,0.200449,10355544,1,CBOE S&P 500 INDEX,E
108105,19960624,09D2F.6F,19960921,19960624,P,610000,4,4.375,200,9549,0.190769,10301295,1,CBOE S&P 500 INDEX,E
108105,19960624,09D6B.77,19961221,19960618,C,450000,224.75,225.75,0,47,0.275053,10316663,1,CBOE S&P 500 INDEX,E
108105,19960624,09D9D.57,19960817,19960624,C,715000,1.3125,1.5625,509,3780,0.124564,10329431,1,CBOE S&P 500 INDEX,E
108105,19960624,09C60.78,19960921,19960624,C,550000,124,125,5,467,0.252744,10248312,1,CBOE S&P 500 INDEX,E
108105,19960624,09D73.AC,19971220,19960618,C,650000,81.625,83.625,0,2140,0.163732,10318764,1,CBOE S&P 500 INDEX,E
108105,19960624,09CD8.9D,19970621,19960624,C,625000,84.25,85,8,0,0.176454,10279069,1,CBOE S&P 500 INDEX,E
108105,19960624,09E44.BC,19961221,19960624,C,700000,18,18.75,33,1837,0.14201,10372284,1,CBOE S&P 500 INDEX,E
108105,19960624,09C26.05,19961221,19960624,P,575000,4.75,5.125,2,6614,0.203665,10233349,1,CBOE S&P 500 INDEX,E
108105,19960624,09C9C.D3,19971220,19960611,C,700000,52.25,54.25,0,616,0.152265,10263763,1,CBOE S&P 500 INDEX,E
108105,19960624,09D05.86,19971220,19960611,C,675000,66.25,68.25,0,746,0.158175,10290566,1,CBOE S&P 500 INDEX,E
108105,19960624,09EA2.F9,19960720,19960621,C,630000,42.375,43.375,0,74,0.223862,10396409,1,CBOE S&P 500 INDEX,E
108105,19960624,09DE8.A8,19971220,19960621,C,625000,98.625,100.625,0,176,0.170514,10348712,1,CBOE S&P 500 INDEX,E
108105,19960624,09D0C.FF,19960921,19960620,C,640000,42.625,43.625,0,9304,0.173495,10292479,1,CBOE S&P 500 INDEX,E
108105,19960624,09C35.CC,19970322,19960617,C,575000,114.875,115.875,0,97,0.192546,10237388,1,CBOE S&P 500 INDEX,E
108105,19960624,09F15.44,19961221,19960620,P,750000,70.25,71.25,0,250,0.121745,10425668,1,CBOE S&P 500 INDEX,E
108105,19960624,09F47.7B,19960921,19960624,P,500000,0.3125,0.375,105,5081,0.275108,10438523,1,CBOE S&P 500 INDEX,E
108105,19960624,09DF1.72,19970322,19960620,C,675000,41,42,0,1118,0.15584,10350962,1,CBOE S&P 500 INDEX,E
108105,19960624,09F4B.66,19961221,19960624,C,675000,30.75,31.75,600,9459,0.15349,10439526,1,CBOE S&P 500 INDEX,E
108105,19960624,0A027.57,19960817,19960624,C,710000,2,2.375,70,4001,0.128917,10495831,1,CBOE S&P 500 INDEX,E
108105,19960624,09EE5.85,19960720,19960624,C,680000,5.25,5.5,1187,7351,0.136595,10413445,1,CBOE S&P 500 INDEX,E
108105,19960624,09F1D.DD,19970621,19960619,P,725000,52.125,54.125,0,0,0.142633,10427869,1,CBOE S&P 500 INDEX,E
108105,19960624,0A02F.38,19970621,19960621,P,500000,3.25,3.625,0,0,0.219908,10497848,1,CBOE S&P 500 INDEX,E
108105,19960624,09EEC.28,19960921,19960624,P,665000,14.75,15.5,2,608,0.151768,10415144,1,CBOE S&P 500 INDEX,E
108105,19960624,0A0A7.DC,19960921,19960624,P,595000,2.75,3.125,2,8861,0.201571,10528732,1,CBOE S&P 500 INDEX,E
108105,19960624,0993A.AA,19970621,19960617,P,525000,4.25,5,0,0,0.207665,10042026,1,CBOE S&P 500 INDEX,E
108105,19960624,0A03A.FD,19961221,19960621,C,600000,86.125,87.125,0,2286,0.192756,10500861,1,CBOE S&P 500 INDEX,E
108105,19960624,09F5C.38,19960921,19960621,P,520000,0.3125,0.5625,0,3184,0.251506,10443832,1,CBOE S&P 500 INDEX,E
108105,19960624,0A079.7D,19960817,19960624,P,610000,2.125,2.5,10,2851,0.201687,10516861,1,CBOE S&P 500 INDEX,E
108105,19960624,0A0B2.40,19970621,19960603,C,675000,49.5,50.75,0,0,0.154886,10531392,1,CBOE S&P 500 INDEX,E
108105,19960624,09F5E.B0,19961221,19960624,C,640000,54,55,2,5,0.170214,10444464,1,CBOE S&P 500 INDEX,E
108105,19960624,09FCC.D9,19970322,19960624,P,625000,14.5,15.25,2,11384,0.175234,10472665,1,CBOE S&P 500 INDEX,E
108105,19960624,09FCC.F1,19960921,19960624,P,525000,0.4375,0.6875,1010,2773,0.252761,10472689,1,CBOE S&P 500 INDEX,E
108105,19960624,09ECE.18,19960817,19960624,C,630000,46.25,47.25,10,10,0.193509,10407448,1,CBOE S&P 500 INDEX,E
108105,19960624,09ED2.7E,19971220,19960618,C,725000,39.875,41.875,0,941,0.146384,10408574,1,CBOE S&P 500 INDEX,E
108105,19960624,0A051.E7,19970621,19960319,C,475000,209.125,210.125,0,0,0.214566,10506727,1,CBOE S&P 500 INDEX,E
108105,19960624,09FDC.E6,19970322,19960624,P,600000,10.5,11.5,1297,3429,0.188744,10476774,1,CBOE S&P 500 INDEX,E
108105,19960624,09FAA.45,19970322,19960619,P,575000,7,7.5,0,925,0.194878,10463813,1,CBOE S&P 500 INDEX,E
108105,19960624,0A151.21,19961221,19960621,C,650000,46.875,47.875,0,9792,0.165654,10572065,1,CBOE S&P 500 INDEX,E
108105,19960624,09FE2.89,19960720,19960614,P,705000,33.5,34.5,0,340,,10478217,1,CBOE S&P 500 INDEX,E
108105,19960624,0A05C.8B,19961221,19960624,P,645000,15,15.75,40,441,0.165454,10509451,1,CBOE S&P 500 INDEX,E
108105,19960624,0A15A.26,19960720,19960624,C,670000,10.375,10.75,2524,2592,0.151837,10574374,1,CBOE S&P 500 INDEX,E
108105,19960624,0A193.A4,19960720,19960621,P,400000,0,0.125,0,958,0.709438,10589092,1,CBOE S&P 500 INDEX,E
108105,19960624,0A317.37,19960817,19960624,C,705000,2.75,3.125,39,2806,0.129668,10688311,1,CBOE S&P 500 INDEX,E
108105,19960624,0A26F.C9,19961221,19960614,C,685000,25,26,0,2000,0.147869,10645449,1,CBOE S&P 500 INDEX,E
108105,19960624,0A1D1.20,19961221,19960621,P,375000,0.0625,0.25,0,3730,0.32696,10604832,1,CBOE S&P 500 INDEX,E
108105,19960624,0A279.CC,19960720,19960621,C,645000,28.75,29.75,0,899,0.191456,10648012,1,CBOE S&P 500 INDEX,E
108105,19960624,0A2F0.9E,19971220,,C,575000,135.625,137.625,0,0,0.18349,10678430,1,CBOE S&P 500 INDEX,E
108105,19960624,0A20D.2C,19960817,19960624,C,680000,10.75,11.5,10,2353,0.145038,10620204,1,CBOE S&P 500 INDEX,E
108105,19960624,0A1E0.9F,19970621,19960620,C,650000,65.25,67.25,0,0,0.164113,10608799,1,CBOE S&P 500 INDEX,E
108105,19960624,0A211.A8,19970621,19960618,C,725000,24.375,26.375,0,0,0.141757,10621352,1,CBOE S&P 500 INDEX,E
108105,19960624,0A3F1.77,19970322,19960621,C,500000,181.875,182.875,0,5,0.224814,10744183,1,CBOE S&P 500 INDEX,E
108105,19960624,0A2F6.D7,19960720,19960619,C,635000,37.75,38.75,0,33,0.212966,10680023,1,CBOE S&P 500 INDEX,E
108105,19960624,0A176.BC,19970621,19960621,P,750000,66.625,68.625,0,0,0.135652,10581692,1,CBOE S&P 500 INDEX,E
108105,19960624,0A2C6.5C,19971220,19960216,C,525000,175.625,177.625,0,164,0.194842,10667612,1,CBOE S&P 500 INDEX,E
108105,19960624,09A67.E8,19971220,19960531,P,725000,52,54,0,181,0.147571,10119144,1,CBOE S&P 500 INDEX,E
108105,19960624,0A339.48,19960720,19960611,C,550000,120.5,121.5,0,170,0.437375,10697032,1,CBOE S&P 500 INDEX,E
108105,19960624,0A28B.3B,19960720,19960624,C,705000,0.5625,0.8125,80,977,0.131506,10652475,1,CBOE S&P 500 INDEX,E
108105,19960624,0A219.51,19960921,19960619,C,500000,172.625,173.625,0,155,0.312007,10623313,1,CBOE S&P 500 INDEX,E
108105,19960624,0A21C.DA,19960720,19960624,P,680000,14,14.75,333,1287,0.127328,10624218,1,CBOE S&P 500 INDEX,E
108105,19960624,0A42E.3A,19960720,19960624,P,630000,1.5,1.625,1763,4744,0.191658,10759738,1,CBOE S&P 500 INDEX,E
108105,19960624,0A3D6.73,19960921,19960624,P,620000,5.125,5.625,3,2315,0.184503,10737267,1,CBOE S&P 500 INDEX,E
108105,19960624,0A224.12,19960817,19960624,C,675000,13.375,14.125,47,1185,0.149803,10626066,1,CBOE S&P 500 INDEX,E
108105,19960624,0A3DA.AD,19971220,19960621,P,600000,15.75,16.75,0,2298,0.180345,10738349,1,CBOE S&P 500 INDEX,E
108105,19960624,0A298.EC,19960720,,C,580000,90.75,91.75,0,0,0.346682,10655980,1,CBOE S&P 500 INDEX,E
108105,19960624,0A574.33,19960921,19960624,C,675000,19,19.625,314,7024,0.150202,10843187,1,CBOE S&P 500 INDEX,E
108105,19960624,0A380.69,19960720,19960624,P,690000,20.875,21.875,2,3902,0.11714,10715241,1,CBOE S&P 500 INDEX,E
108105,19960624,0A4A4.11,19960921,19960624,P,615000,4.5,4.875,1,283,0.186842,10789905,1,CBOE S&P 500 INDEX,E
108105,19960624,0A381.0E,19960817,19960620,P,715000,42.625,43.625,0,3,0.105638,10715406,1,CBOE S&P 500 INDEX,E
108105,19960624,0A473.04,19970621,,C,550000,142.5,144.5,0,0,0.195573,10777348,1,CBOE S&P 500 INDEX,E
108105,19960624,0A4A8.BC,19960921,19960624,P,600000,3.125,3.5,1003,1047,0.198074,10791100,1,CBOE S&P 500 INDEX,E
108105,19960624,0A627.F7,19960921,19960612,C,720000,2.875,3.25,0,202,0.124756,10889207,1,CBOE S&P 500 INDEX,E
108105,19960624,0A47D.57,19960720,19960624,P,685000,17.375,18.125,81,423,0.124072,10779991,1,CBOE S&P 500 INDEX,E
108105,19960624,0A5F4.2C,19960720,19960624,C,725000,0.0625,0.1875,100,3925,0.139492,10875948,1,CBOE S&P 500 INDEX,E
108105,19960624,0A5F7.7C,19960921,19960621,P,695000,28.625,29.625,0,98,0.131374,10876796,1,CBOE S&P 500 INDEX,E
108105,19960624,0A5C6.01,19960921,19960624,P,560000,1.125,1.375,8,2659,0.225753,10864129,1,CBOE S&P 500 INDEX,E
108105,19960624,0A51F.9A,19960921,19960624,P,670000,16.625,17.375,8,4349,0.148807,10821530,1,CBOE S&P 500 INDEX,E
108105,19960624,0A4BB.25,19971220,19960507,C,750000,29.25,30.5,0,1113,0.139353,10795813,1,CBOE S&P 500 INDEX,E
108105,19960624,0A521.01,19961221,19960621,P,450000,0.4375,0.5625,0,5343,0.270262,10821889,1,CBOE S&P 500 INDEX,E
108105,19960624,0A66B.CD,19961221,19960624,C,665000,36.625,37.625,10,125,0.15702,10906573,1,CBOE S&P 500 INDEX,E
108105,19960624,0A66D.B4,19970322,,C,685000,34.625,35.625,0,0,0.149154,10907060,1,CBOE S&P 500 INDEX,E
108105,19960624,0A526.D9,19960720,19960624,C,710000,0.375,0.5,535,1531,0.132492,10823385,1,CBOE S&P 500 INDEX,E
108105,19960624,0A63C.93,19960720,19960624,P,550000,0,0.25,73,374,0.318463,10894483,1,CBOE S&P 500 INDEX,E
108105,19960624,0A6CD.6E,19960720,,P,720000,47.875,48.875,0,0,,10931566,1,CBOE S&P 500 INDEX,E
108105,19960624,0A4C6.52,19960921,19960621,P,575000,1.6875,1.9375,0,7893,0.215561,10798674,1,CBOE S&P 500 INDEX,E
108105,19960624,0A73B.2B,19970621,19960624,P,650000,22.5,24.5,4,0,0.165704,10959659,1,CBOE S&P 500 INDEX,E
108105,19960624,0A4C9.75,19960921,19960621,C,450000,221.75,222.75,0,599,0.38898,10799477,1,CBOE S&P 500 INDEX,E
108105,19960624,0A64A.C8,19960921,19960624,P,625000,5.75,6.25,30,7282,0.180416,10898120,1,CBOE S&P 500 INDEX,E
108105,19960624,0A6B2.A1,19960720,19960620,C,600000,71.125,72.125,0,822,0.294467,10924705,1,CBOE S&P 500 INDEX,E
108105,19960624,0A4FE.6F,19960720,19960621,C,655000,20.5,21.5,0,4522,0.174512,10813039,1,CBOE S&P 500 INDEX,E
108105,19960624,0A6B3.AA,19970322,19960419,C,625000,74.625,75.625,0,825,0.173594,10924970,1,CBOE S&P 500 INDEX,E
108105,19960624,0A613.52,19970322,19960614,C,650000,56.75,57.75,0,1200,0.164429,10883922,1,CBOE S&P 500 INDEX,E
108105,19960624,0A745.26,19960817,19960624,P,690000,23.5,24.5,3,26,0.131726,10962214,1,CBOE S&P 500 INDEX,E
108105,19960624,0A689.FB,19970621,19960319,C,525000,164,166,0,0,0.202109,10914299,1,CBOE S&P 500 INDEX,E
108105,19960624,0A888.90,19961221,19960624,P,625000,11,11.75,60,426,0.177748,11045008,1,CBOE S&P 500 INDEX,E
108105,19960624,0A74D.E4,19970621,,C,500000,186.125,188.125,0,0,0.209049,10964452,1,CBOE S&P 500 INDEX,E
108105,19960624,0A857.B0,19960720,19960624,P,700000,29,30,11,358,,11032496,1,CBOE S&P 500 INDEX,E
108105,19960624,0A890.77,19961221,19960624,P,600000,7.5,7.75,1976,8843,0.191519,11047031,1,CBOE S&P 500 INDEX,E
108105,19960624,0A900.9A,19971220,19960624,P,650000,26,27.5,100,5114,0.166284,11075738,1,CBOE S&P 500 INDEX,E
108105,19960624,0A8C8.64,19960921,19960624,P,675000,18.75,19.375,115,1137,0.145815,11061348,1,CBOE S&P 500 INDEX,E
108105,19960624,0A790.51,19960720,19960624,P,605000,0.375,0.625,350,1361,0.22105,10981457,1,CBOE S&P 500 INDEX,E
108105,19960624,0A790.8E,19960817,19960624,P,660000,9.75,10.25,15,981,0.153966,10981518,1,CBOE S&P 500 INDEX,E
108105,19960624,0A867.AC,19960921,19960624,C,715000,3.75,4.125,5,1015,0.126393,11036588,1,CBOE S&P 500 INDEX,E
108105,19960624,0A90D.65,19960720,19960624,C,650000,24.625,25.625,21,3053,0.184584,11079013,1,CBOE S&P 500 INDEX,E
108105,19960624,0A6FF.9D,19960817,19960621,P,725000,51.75,52.75,0,23,,10944413,1,CBOE S&P 500 INDEX,E
108105,19960624,0A836.7E,19970322,19960614,P,450000,1,1.125,0,209,0.251646,11023998,1,CBOE S&P 500 INDEX,E
108105,19960624,0A912.CB,19961221,19960624,P,675000,24.625,25.625,2,5722,0.15255,11080395,1,CBOE S&P 500 INDEX,E
108105,19960624,0A76C.7D,19970621,19960621,P,675000,30.25,32.25,0,0,0.157653,10972285,1,CBOE S&P 500 INDEX,E
108105,19960624,0A989.E1,19960720,19960621,P,725000,52.875,53.875,0,847,,11110881,1,CBOE S&P 500 INDEX,E
108105,19960624,0A8E2.37,19970322,19960617,P,700000,38.625,39.625,0,283,0.146002,11067959,1,CBOE S&P 500 INDEX,E
108105,19960624,0A98A.81,19960817,,P,720000,47.125,48.125,0,0,0.09493,11111041,1,CBOE S&P 500 INDEX,E
108105,19960624,0A8B0.DD,19960921,19960619,P,680000,20.625,21.625,0,5239,0.14126,11055325,1,CBOE S&P 500 INDEX,E
108105,19960624,0A957.62,19960921,19960624,P,700000,31.875,32.875,26,647,0.12916,11097954,1,CBOE S&P 500 INDEX,E
108105,19960624,0A9E8.5B,19960817,19960619,C,600000,73.5,74.5,0,30,0.227087,11135067,1,CBOE S&P 500 INDEX,E
108105,19960624,0A819.1B,19970322,19960619,P,550000,4.875,5.25,0,3599,0.206025,11016475,1,CBOE S&P 500 INDEX,E
108105,19960624,0AA81.45,19960921,19960620,C,725000,2.125,2.5,0,5977,0.122679,11174213,1,CBOE S&P 500 INDEX,E
108105,19960624,0A7A7.F9,19970621,19960610,C,600000,101.75,103.75,0,0,0.18079,10987513,1,CBOE S&P 500 INDEX,E
108105,19960624,0A961.78,19971220,19960621,P,700000,41.625,43.625,0,553,0.153543,11100536,1,CBOE S&P 500 INDEX,E
108105,19960624,0AB60.49,19971220,19960515,C,500000,196.5,198.5,0,75,0.199875,11231305,1,CBOE S&P 500 INDEX,E
108105,19960624,0A966.CF,19960817,19960624,P,680000,17.75,18.5,300,531,0.138128,11101903,1,CBOE S&P 500 INDEX,E
108105,19960624,0A9F3.FE,19960720,19960624,P,660000,5.75,6,394,635,0.150828,11138046,1,CBOE S&P 500 INDEX,E
108105,19960624,0AA8B.E1,19961221,19960621,P,500000,1.1875,1.375,0,7096,0.242459,11176929,1,CBOE S&P 500 INDEX,E
108105,19960624,09A6F.86,19960817,19960624,P,630000,4,4.375,11,4951,0.183457,10121094,1,CBOE S&P 500 INDEX,E
108105,19960624,0ABDC.60,19970322,19960620,C,725000,17,17.75,0,1434,0.137951,11263072,1,CBOE S&P 500 INDEX,E
108105,19960624,0AB36.11,19961221,19960618,C,690000,22.5,23.5,0,3,0.146,11220497,1,CBOE S&P 500 INDEX,E
108105,19960624,0AA36.F7,19960720,19960624,P,635000,1.875,2,2123,8383,0.18487,11155191,1,CBOE S&P 500 INDEX,E
108105,19960624,0AB01.7E,19960921,19960624,C,685000,13.625,14.375,18,1049,0.142815,11207038,1,CBOE S&P 500 INDEX,E
108105,19960624,0AA38.63,19960921,19960624,P,640000,8.625,9,66,9310,0.172496,11155555,1,CBOE S&P 500 INDEX,E
108105,19960624,0AA03.9C,19961221,19960624,P,665000,20.875,21.875,10,3391,0.156596,11142044,1,CBOE S&P 500 INDEX,E
108105,19960624,0AA99.16,19960720,19960624,P,695000,24.75,25.75,6,19,0.103394,11180310,1,CBOE S&P 500 INDEX,E
108105,19960624,0AA3E.69,19960817,19960612,P,705000,34.25,35.25,0,4751,0.118769,11157097,1,CBOE S&P 500 INDEX,E
108105,19960624,0AC56.CD,19961221,19960618,C,695000,20.125,21.125,0,451,0.144053,11294413,1,CBOE S&P 500 INDEX,E
108105,19960624,0AADB.14,19961221,19960620,P,660000,19.5,20.25,0,6707,0.15974,11197204,1,CBOE S&P 500 INDEX,E
108105,19960624,0AC29.2F,19960720,19960621,C,400000,269.875,270.875,0,6575,0.985345,11282735,1,CBOE S&P 500 INDEX,E
108105,19960624,0ABBE.0B,19960720,19960607,C,625000,47.125,48.125,0,60,0.236761,11255307,1,CBOE S&P 500 INDEX,E
108105,19960624,0ACED.61,19961221,19960610,C,525000,153.5,154.5,0,2670,0.233754,11332961,1,CBOE S&P 500 INDEX,E
108105,19960624,0AD23.2F,19960921,19960614,C,595000,81.625,82.625,0,5000,0.212041,11346735,1,CBOE S&P 500 INDEX,E
108105,19960624,0ABEE.AC,19960921,19960624,P,650000,10.25,11,862,1048,0.161485,11267756,1,CBOE S&P 500 INDEX,E
108105,19960624,0ABC0.7A,19960817,19960624,C,670000,16.125,16.875,1026,340,0.153187,11255930,1,CBOE S&P 500 INDEX,E
108105,19960624,0ABC0.FB,19960720,19960621,P,615000,0.6875,0.9375,0,5386,0.210786,11256059,1,CBOE S&P 500 INDEX,E
108105,19960624,0ABC2.4B,19960817,19960621,C,650000,29.875,30.875,0,76,0.173387,11256395,1,CBOE S&P 500 INDEX,E
108105,19960624,0AC33.0D,19970322,19960614,C,450000,228.125,229.125,0,200,0.230317,11285261,1,CBOE S&P 500 INDEX,E
108105,19960624,0ACBA.65,19960921,19960624,C,695000,9.375,9.875,50,1384,0.135997,11319909,1,CBOE S&P 500 INDEX,E
108105,19960624,0AC8B.11,19960921,19960624,C,690000,11.25,12,100,1601,0.138796,11307793,1,CBOE S&P 500 INDEX,E
108105,19960624,0AAB1.FF,19971220,19960620,P,500000,4.625,5.375,0,1691,0.207217,11186687,1,CBOE S&P 500 INDEX,E
108105,19960624,0ACFA.E4,19960921,19960618,C,560000,114.5,115.5,0,1924,0.245348,11336420,1,CBOE S&P 500 INDEX,E
108105,19960624,0ABFA.BB,19961221,19960624,P,725000,51.5,52.5,1,1794,0.132019,11270843,1,CBOE S&P 500 INDEX,E
108105,19960624,0AEA6.5F,19961221,19960624,P,700000,36.125,37.125,206,6581,0.141454,11445855,1,CBOE S&P 500 INDEX,E
108105,19960624,0AD06.00,19960921,19960620,C,580000,95.5,96.5,0,1394,0.224727,11339264,1,CBOE S&P 500 INDEX,E
108105,19960624,0ADD5.EF,19960921,19960621,P,605000,3.5,3.875,0,4001,0.193837,11392495,1,CBOE S&P 500 INDEX,E
108105,19960624,0AE42.77,19961221,19960619,C,750000,3.75,3.875,0,125,0.121932,11420279,1,CBOE S&P 500 INDEX,E
108105,19960624,0AD6D.D2,19960921,19960621,P,725000,50.875,51.875,0,1090,0.113246,11365842,1,CBOE S&P 500 INDEX,E
108105,19960624,0AD08.0D,19960921,19960624,P,655000,11.625,12.375,5,411,0.158513,11339789,1,CBOE S&P 500 INDEX,E
108105,19960624,0AE77.85,19961221,19960624,C,725000,9.25,9.75,370,6256,0.133031,11433861,1,CBOE S&P 500 INDEX,E
108105,19960624,0AE43.94,19960921,19960624,P,660000,13,13.75,51,7678,0.154282,11420564,1,CBOE S&P 500 INDEX,E
108105,19960624,0AF1D.40,19970621,19960624,P,600000,12.125,13.625,3,0,0.182745,11476288,1,CBOE S&P 500 INDEX,E
108105,19960624,0AC05.45,19960921,19960624,P,690000,25.75,26.75,4,501,0.134833,11273541,1,CBOE S&P 500 INDEX,E
108105,19960624,0AD76.E4,19970322,,P,750000,68.875,69.875,0,0,0.133149,11368164,1,CBOE S&P 500 INDEX,E
108105,19960624,0ACA4.63,19960720,19960624,P,650000,3.625,3.875,4559,9957,0.164433,11314275,1,CBOE S&P 500 INDEX,E
108105,19960624,0ACA4.6F,19970322,19960618,P,475000,1.5,1.75,0,1215,0.240575,11314287,1,CBOE S&P 500 INDEX,E
108105,19960624,0AEBD.46,19960720,19960624,C,660000,16.875,17.625,663,5482,0.167201,11451718,1,CBOE S&P 500 INDEX,E
108105,19960624,0AD16.C5,19960817,19960624,C,700000,3.875,4.25,2573,3184,0.13296,11343557,1,CBOE S&P 500 INDEX,E
108105,19960624,0AF58.45,19960921,19960530,C,625000,55,56,0,3756,0.186125,11491397,1,CBOE S&P 500 INDEX,E
108105,19960624,0AF59.08,19961221,19960605,P,425000,0.125,0.375,0,3100,0.277779,11491592,1,CBOE S&P 500 INDEX,E
108105,19960624,0ADB1.C5,19960720,19960624,P,655000,4.625,5,2436,5718,0.159727,11383237,1,CBOE S&P 500 INDEX,E
108105,19960624,0AEC5.38,19960817,19960624,P,620000,3,3.375,9,3343,0.194062,11453752,1,CBOE S&P 500 INDEX,E
108105,19960624,0AF32.32,19960921,19960620,C,600000,77,78,0,49,0.206677,11481650,1,CBOE S&P 500 INDEX,E
108105,19960624,0AF5E.1A,19971220,19960621,P,625000,20,21.5,0,1581,0.172425,11492890,1,CBOE S&P 500 INDEX,E
108105,19960624,0AD85.C9,19960921,19960619,C,590000,86.125,87.125,0,5206,0.214552,11371977,1,CBOE S&P 500 INDEX,E
108105,19960624,0ADEF.47,19960921,19960621,P,550000,0.875,1.125,0,2116,0.233674,11398983,1,CBOE S&P 500 INDEX,E
108105,19960624,0AFFC.DD,19960720,,P,715000,43,44,0,0,,11533533,1,CBOE S&P 500 INDEX,E
108105,19960624,0AE95.8A,19970322,19960614,C,600000,94.125,95.125,0,41,0.18296,11441546,1,CBOE S&P 500 INDEX,E
108105,19960624,0AF93.7E,19970621,19960221,C,575000,121.75,123.75,0,0,0.188832,11506558,1,CBOE S&P 500 INDEX,E
108105,19960624,0AE9B.94,19961221,19960624,P,640000,13.875,14.625,66,4049,0.168464,11443092,1,CBOE S&P 500 INDEX,E
108105,19960624,0AE69.14,19960720,19960624,P,610000,0.5625,0.6875,963,6024,0.215095,11430164,1,CBOE S&P 500 INDEX,E
108105,19960624,0B03A.AF,19960720,19960624,P,620000,1,1.125,1539,8695,0.206897,11549359,1,CBOE S&P 500 INDEX,E
108105,19960624,0B0DE.91,19960817,19960624,C,720000,0.9375,1.125,102,2413,0.124249,11591313,1,CBOE S&P 500 INDEX,E
108105,19960624,0AF4F.42,19970322,19960620,P,675000,28.625,29.625,0,2574,0.15722,11489090,1,CBOE S&P 500 INDEX,E
108105,19960624,0B114.6B,19961221,19960624,P,525000,1.9375,2.1875,4,7577,0.230048,11605099,1,CBOE S&P 500 INDEX,E
108105,19960624,0AF78.2C,19960720,19960624,P,640000,2.375,2.625,1416,1442,0.180339,11499564,1,CBOE S&P 500 INDEX,E
